source_path,doc_type,domains,status,supersedes_path,title,bytes,sha256,mirror_path,notes
docs/awaiting-verification/2026-09-06-crew-code-review-and-gap-analysis-elt-decode.md,review,proffer,active,,"CREW OUTPUT (for review) — constraints brief, code review and gap analysis: decode subtree / ELT registration / read_xml",71413,e8ec32a9f62d749b7df72a44e404e738b2945e7dff95d3bf26fe0c5a79b2071c,docs/review/2026-09-06-crew-code-review-and-gap-analysis-elt-decode.md,
docs/awaiting-verification/2026-09-06-crew-work-package-decode-subtree-elt-readxml.md,blueprint,proffer,superseded,,"CREW OUTPUT (for review) — work package: decode subtree → engine, ELT activity registration, first read_xml template",38683,47352cb12904f04d6aa58f35549a7d8e3484dc532367b290dccdd6908dc6ae19,docs/blueprint/2026-09-06-crew-work-package-decode-subtree-elt-readxml.md,
docs/awaiting-verification/2026-09-06-crew-work-package-v2-decode-subtree-elt-readxml.md,blueprint,intake|proffer,active,,"CREW OUTPUT (for review) — work package v2: decode subtree → engine, ELT activity registration, first read_xml template",34849,aadd79aeb28e22473508f3e0e17c38b5460bf130a4854cf9edabd207ecb9cb45,docs/blueprint/2026-09-06-crew-work-package-v2-decode-subtree-elt-readxml.md,
docs/awaiting-verification/2026-09-06-crewai-builder-crew-proposal.md,blueprint,docs,active,,"CrewAI ""build helper"" for probata — proposal (awaiting owner pick)",12519,cfc6447b3160e83bd3654a9fc212fbf9670f5deba649c4a373740a98c7d4beed,docs/blueprint/2026-09-06-crewai-builder-crew-proposal.md,
docs/awaiting-verification/2026-09-07-case-extract-v1-framework-fit-and-schema-map.md,blueprint,vestigia,active,,`case-extract/v1` — framework-fit review and schema map,94456,2f0c6bcb0edc246616b41f7bea5b60069e68ddf2491368355775e068a6e5a3e4,docs/blueprint/2026-09-07-case-extract-v1-framework-fit-and-schema-map.md,
docs/awaiting-verification/2026-09-07-cloud-case-store-contextforge-portkey-discovery.md,review,indagatio|infra,active,,"Cloud case store, ContextForge, and Portkey — discovery pass",35896,81a0d196f85dd15f369428dfb64b6ffbf53be37a511355ee2a69f39e5f6a0244,docs/review/2026-09-07-cloud-case-store-contextforge-portkey-discovery.md,
docs/awaiting-verification/2026-09-07-fct-bundle-import-mapping.md,blueprint,vestigia,active,,FCT bundle → platform context-layer import mapping,14367,c145bc376c8191cf57eb8b27dc5d4141032269504b0be7e8468ff414d641853a,docs/blueprint/2026-09-07-fct-bundle-import-mapping.md,
docs/awaiting-verification/AGENTS.md,blueprint,consignatio|advocatio,active,,AWAITING VERIFICATION,1529,d8bc797017a5b5163fadf29e5bdc36fb2a4d2db3b6175c70bff7ade1cb873982,docs/blueprint/AGENTS.md,
docs/awaiting-verification/AI-TO-PLATFORM-CONSOLIDATION-2026-08-29.md,blueprint,docs,active,,AI → Platform Consolidation Implementation Packet,40776,3134e59011654c2278c7598b2b7f31a9d6c3fb1fabb45afb4a6c3da4ba290aea,docs/blueprint/AI-TO-PLATFORM-CONSOLIDATION-2026-08-29.md,
docs/awaiting-verification/CLAUDE.md,blueprint,docs,active,,AWAITING VERIFICATION,389,19ef681dfa2bb17131b6f70613ce562866eb45c62f1ddcd3d8bba7c63132a7fb,docs/blueprint/CLAUDE.md,
docs/awaiting-verification/D-072-D-080-backfill.md,blueprint,docs,superseded,,DECISION_LOG.md backfill — D-072 through D-080,12739,0a1e5a9390bdfcffcf9dd712598c9f41cd33e6ecf419e9f9473d44b596c3e930,docs/blueprint/D-072-D-080-backfill.md,
docs/awaiting-verification/MOVE-MANIFEST-2026-08-18.md,blueprint,docs,active,,Pending-review move manifest,1789,f07b72e5386988987ab4146b27514b9d6833ea587bed8890dbec1c4c326b144f,docs/blueprint/MOVE-MANIFEST-2026-08-18.md,
docs/awaiting-verification/OCR-SEMANTIC-CHUNKING-AND-TAGGING-OPTIONS-2026-08-30.md,blueprint,proffer,active,,"OCR, semantic chunking, and compact tagging options",27466,cafe2ea9e5e977ef1ce78117c0b35cf896f7f69636843bec08cdf4969a5b3e0f,docs/blueprint/OCR-SEMANTIC-CHUNKING-AND-TAGGING-OPTIONS-2026-08-30.md,
docs/awaiting-verification/PG18-MIGRATION-REHEARSAL-2026-08-29.md,review,docs,superseded,,"PostgreSQL 18 Migration Rehearsal — 0045, 0046, 0047, 0048, 0049",17291,a6d2d6e7f8d037bed58cdcbba3d7e7eff684562ce4f1c7b0a4ef0dc86fac1a04,docs/review/PG18-MIGRATION-REHEARSAL-2026-08-29.md,
docs/awaiting-verification/README.md,reference,docs,unverified,,Pending documentation review,1362,7ef1733a5a31a3940e813fe24b8c08a0606dbc7d592e7fcd39929e655f00523c,docs/reference/README.md,
docs/awaiting-verification/WORKBENCH-IMMEDIATE-INTAKE-PREVIEW-METADATA-2026-08-30.md,review,workbench|infra,active,,Workbench immediate intake preview and metadata release receipt,2556,fcacf95f4e92dd69e92c3da44e1256b54412cfdf28e45e0a08ffd6e76dd9e0a3,docs/review/WORKBENCH-IMMEDIATE-INTAKE-PREVIEW-METADATA-2026-08-30.md,
docs/awaiting-verification/WORKBENCH-STORYBOOK-AND-SURFACE-REFACTOR-2026-08-30.md,review,consignatio|advocatio,unverified,,Workbench Storybook and two-surface refactor,7864,096cb6da61c1b6042e0dbb47b431f70e3854b02e26969cd0b4ddc1bed528522e,docs/review/WORKBENCH-STORYBOOK-AND-SURFACE-REFACTOR-2026-08-30.md,
docs/awaiting-verification/atomic-parse-driver-20260906/README.md,blueprint,consignatio|advocatio,active,,README.md,910,4a3a001a813cf51696be7dd361792bf8960f01c43ae6e309064dd007d2f3c6bc,docs/blueprint/README.md,
docs/awaiting-verification/atomic-parse-driver-20260906/go.mod,blueprint,docs,active,,go.mod,838,0d617125abc577b2df6cbc48721aaf08b0a50eed18365f6b254ef115d56c55c7,docs/blueprint/go.mod,
docs/awaiting-verification/atomic-parse-driver-20260906/go.sum,blueprint,docs,active,,go.sum,2937,1769ef91b6df2061b37634f2ff4266f58e9eb5f2602132403781129c45a05d70,docs/blueprint/go.sum,
docs/awaiting-verification/atomic-parse-driver-20260906/main.go,blueprint,docs,active,,main.go,8172,a4ae61f329a482c2fb7c3e1fbef9ef7eb7927e72a9a3fa6f41d1eaca0d31cc92,docs/blueprint/main.go,
docs/awaiting-verification/awaiting-verification-inventory-20260901.md,review,docs,active,,awaiting-verification/ — Full Inventory & Recommended Dispositions,7447,1d6604ce96a338b6fb941dc98e0cbe10cbfa800ade10ee3dfb250eba4536d549,docs/review/awaiting-verification-inventory-20260901.md,
docs/awaiting-verification/evaluations/DOC-PATCH-REPORT-2026-08-16-phase0-owner-rulings.md,review,docs,active,,Documentation Patch Report — Phase-0 Owner Rulings,2231,98750a562edf39072044ddf58d73a145ae95e112efcd28d3c776252347994b90,docs/review/DOC-PATCH-REPORT-2026-08-16-phase0-owner-rulings.md,
docs/awaiting-verification/evaluations/DOC_PATCH_REPORT-2026-08-15.md,review,docs,superseded,,Documentation Patch Report — Runtime Migration and Blueprint Persistence,8118,e4c6ed5529102f38135bccb0c2e6a47a1549164454aa41f44eddd3a161cfe861,docs/review/DOC_PATCH_REPORT-2026-08-15.md,
docs/awaiting-verification/evaluations/EVALUATION-2026-08-16-surreal-investigation-phase0.md,review,indagatio,active,,Gold Corpus and Evaluation Specification — Surreal Investigation Phase 0,15583,7c9e6eb8117e0254642cbf7fc79c84e9fc1a5d4e7a60b6496f558e984505a7c6,docs/review/EVALUATION-2026-08-16-surreal-investigation-phase0.md,
docs/awaiting-verification/handoffs-v2-validation-and-dispatch-plan.md,review,proffer,active,,Handoffs-v2 — Validation Report & Dispatch Plan,9013,e960786cebe0e2da510bbff0800cfac2f9ad083de508542ff7c7b273487a159a,docs/review/handoffs-v2-validation-and-dispatch-plan.md,
docs/awaiting-verification/handoffs/HANDOFF-2026-07-27-vector-graph-transition.md,handoff,knowledge,superseded,,HANDOFF — Weaviate/MemGQL transition to fully functional (2026-07-27),10639,47de783ec63e6eb0f18795e90b33f57323817139488bce65c262c4d586aef991,docs/handoff/HANDOFF-2026-07-27-vector-graph-transition.md,
docs/awaiting-verification/handoffs/HANDOFF-2026-07-30-current-tasklist.md,handoff,docs,superseded,,HANDOFF — Current task list (2026-07-30),8323,8cd115f9ecc29a78c2c6c1021b558b9d6254d53dc26f5ed873202dec07e61bbb,docs/handoff/HANDOFF-2026-07-30-current-tasklist.md,
docs/awaiting-verification/handoffs/HANDOFF-2026-07-30-memory-knowledge-audit.md,handoff,memory,superseded,,HANDOFF — Memory/Knowledge audit + review-hardening (2026-07-30),27578,19f4d4bb52b5f439cbc080383c2156da5a8797c97a520cfdd1f6bb5e734b0d2b,docs/handoff/HANDOFF-2026-07-30-memory-knowledge-audit.md,
docs/awaiting-verification/handoffs/HANDOFF-2026-08-01-agentos-repair-and-working-layer.md,handoff,docs,superseded,,"HANDOFF — AgentOS repair, ovh-data retirement, and the WORKING layer (2026-08-01)",17037,78bd008ae687668efe66f455ab366416c788aadd8c3060224b3eed0e1b77933b,docs/handoff/HANDOFF-2026-08-01-agentos-repair-and-working-layer.md,
docs/awaiting-verification/handoffs/HANDOFF-2026-08-02-pg18-migration-permission-allowlist.md,handoff,consignatio,active,,HANDOFF — pg18 Case Bible migration (paused 1 step from done) + permission allowlist + cb-sort halt,10891,ab69ab4e8ac4d91033298f7f4c8ba33dc4fed4ce8a9e221d7f6c378bbc34bc42,docs/handoff/HANDOFF-2026-08-02-pg18-migration-permission-allowlist.md,
docs/awaiting-verification/handoffs/HANDOFF-2026-08-02-sbv-chatminer-parser-gap-review.md,handoff,intake|proffer,active,,"SBV, ChatMiner, SMS Backup & Restore, and parser gap review — 2026-08-02",28252,fccc297b1b00463f6c5ba584bfbf2876dee99c85282dbbb9ab5fb4cb54c6ca90,docs/handoff/HANDOFF-2026-08-02-sbv-chatminer-parser-gap-review.md,
docs/awaiting-verification/handoffs/HANDOFF-2026-08-02-semantica-platform-review.md,handoff,indagatio,superseded,,Semantica platform review and architecture handoff — 2026-08-02,34259,75a36a0068b35d98022f12acf7ff7f37ec450c7468460a43c80f7f121e3f7706,docs/handoff/HANDOFF-2026-08-02-semantica-platform-review.md,
docs/awaiting-verification/handoffs/HANDOFF-2026-08-03-universal-parser-repair-workbench.md,handoff,intake|proffer,active,,"Universal parser, evidence repair, and AgentOS Workbench handoff",18992,6c169b1ee9496e41586504348189829b1f2893baf3f1ad90bcf90266d42faa59,docs/handoff/HANDOFF-2026-08-03-universal-parser-repair-workbench.md,
docs/awaiting-verification/handoffs/HANDOFF-2026-08-09-S1-docs-registers-true-up.md,handoff,docs,active,,HANDOFF S1 — Docs & registers true-up,5010,43e6548d78f34de5f03d6eb1e3bcddcf304289b3b24fe0ed84ea73e05f5fbe3b,docs/handoff/HANDOFF-2026-08-09-S1-docs-registers-true-up.md,
docs/awaiting-verification/handoffs/HANDOFF-2026-08-09-S10-compose-consolidation.md,handoff,docs,active,,HANDOFF S10 — Compose-file consolidation (for the Code-side agent),3478,bf7969f665678f0e269e9a1e30a1d9e0ca9c51f470f796ea3cd3c73950aa7c4a,docs/handoff/HANDOFF-2026-08-09-S10-compose-consolidation.md,
docs/awaiting-verification/handoffs/HANDOFF-2026-08-09-S2-build-and-test-green.md,handoff,docs,active,,HANDOFF S2 — Build & test green,3618,9b0eb807d29a8e183c81df64f8716796c99416a459444b8c933f62e58702b87c,docs/handoff/HANDOFF-2026-08-09-S2-build-and-test-green.md,
docs/awaiting-verification/handoffs/HANDOFF-2026-08-09-S3-sql-bootstrap-hygiene.md,handoff,docs,superseded,,HANDOFF S3 — SQL & bootstrap hygiene,3088,7f4853953546f643d5193745ca5ad90ad59af0cb597ca0f5baaf1b030d7c65f3,docs/handoff/HANDOFF-2026-08-09-S3-sql-bootstrap-hygiene.md,
docs/awaiting-verification/handoffs/HANDOFF-2026-08-09-S4-adr-package-owner-rulings.md,handoff,docs,active,,HANDOFF S4 — ADR package + owner rulings sheet,5950,80d3bb5a5e329c5d3ae4b5daa0c0de7384c32f99d72100878049c47d4d641f0c,docs/handoff/HANDOFF-2026-08-09-S4-adr-package-owner-rulings.md,
docs/awaiting-verification/handoffs/HANDOFF-2026-08-09-S5-audit-ledger.md,handoff,docs,active,,HANDOFF S5 — Audit ledger (owner VIP: audit EVERYTHING),3447,d483f40ef0d68efba40762875e1d8682fdc97e25eb4146b87a27c597d053b5a4,docs/handoff/HANDOFF-2026-08-09-S5-audit-ledger.md,
docs/awaiting-verification/handoffs/HANDOFF-2026-08-09-S6-horizon-spine-derivation-engine.md,handoff,indagatio,superseded,,HANDOFF S6 — Horizon spine & derivation engine (the core),7507,791969ebadbc5364397b65d5216f594c8357c08840b1a4e3cc8778516ee2c363,docs/handoff/HANDOFF-2026-08-09-S6-horizon-spine-derivation-engine.md,
docs/awaiting-verification/handoffs/HANDOFF-2026-08-09-S7-sbv-live-test-parser-lane.md,handoff,intake|proffer,active,,HANDOFF S7 — SBV live test & parser lane,3563,304134144af1286caa0e864658e6b6a7ebde8203f135892b4e9dddcc296ed67e,docs/handoff/HANDOFF-2026-08-09-S7-sbv-live-test-parser-lane.md,
docs/awaiting-verification/handoffs/HANDOFF-2026-08-09-S8-semantica-graph-lane.md,handoff,docs,superseded,,HANDOFF S8 — Semantica graph lane (currently NOT wired),4371,8e202237a1e3883f19acfd5594a085359afca3aef8e4588594779057f792d964,docs/handoff/HANDOFF-2026-08-09-S8-semantica-graph-lane.md,
docs/awaiting-verification/handoffs/HANDOFF-2026-08-09-S9-population-evals-backups.md,handoff,infra,superseded,,"HANDOFF S9 — Population, evals, backups (proof + safety net)",3944,ec693e791573a408cba46eafca6b5e37fb2785ad3966b6a975dbb94e5139f35b,docs/handoff/HANDOFF-2026-08-09-S9-population-evals-backups.md,
docs/awaiting-verification/handoffs/HANDOFF-2026-08-15-R0-wave1-audit.md,handoff,docs,superseded,,HANDOFF — R0 Wave-1 Independent Audit (2026-08-15),2796,3be5dc1d82cc2e8bb3753955c072333d7b0e73637dfd85ff0522b44114d47588,docs/handoff/HANDOFF-2026-08-15-R0-wave1-audit.md,
docs/awaiting-verification/handoffs/HANDOFF-2026-08-15-R1-go-ingestion.md,handoff,intake|proffer,active,,HANDOFF — R1 Go Ingestion and Parallelization (2026-08-15),2649,32ef9504a990645b4424749ce910fe65c5dc968db7af0de7737567eb659ca17e,docs/handoff/HANDOFF-2026-08-15-R1-go-ingestion.md,
docs/awaiting-verification/handoffs/HANDOFF-2026-08-15-R10-surreal-investigation-design.md,handoff,indagatio,active,,HANDOFF — R10 Surreal Analytical Memory and Investigation Design (2026-08-15),3707,20ea4c8d1dffc83b3b8964edf25912384c54cbf690a774246d0330ac89d25a51,docs/handoff/HANDOFF-2026-08-15-R10-surreal-investigation-design.md,
docs/awaiting-verification/handoffs/HANDOFF-2026-08-15-R2-horizon-engine.md,handoff,indagatio,superseded,,HANDOFF — R2 Temporal Truth and Horizon Engine (2026-08-15),2361,f0eea59481db9c79fd8a5924c5edfddf52af2d3326342670713245d1bd817af1,docs/handoff/HANDOFF-2026-08-15-R2-horizon-engine.md,
docs/awaiting-verification/handoffs/HANDOFF-2026-08-15-R3-semantica.md,handoff,docs,active,,HANDOFF — R3 Semantica VIP Integration (2026-08-15),2422,a102c9ac584e5947b19d9f120635bab00359833b3118017d6f63a4766599cb6f,docs/handoff/HANDOFF-2026-08-15-R3-semantica.md,
docs/awaiting-verification/handoffs/HANDOFF-2026-08-15-R4-graphiti-zep-memory.md,handoff,memory,superseded,,HANDOFF — R4 Graphiti/Zep Belief Memory (2026-08-15),2865,afcfeb01626c9d4e174a2b84ce5b9f242a218a3a0db90cfa21aa63610bc02fda,docs/handoff/HANDOFF-2026-08-15-R4-graphiti-zep-memory.md,
docs/awaiting-verification/handoffs/HANDOFF-2026-08-15-R5-ag2-coordination.md,handoff,proffer|infra,superseded,,HANDOFF — R5 AG2 Coordination Evaluation (2026-08-15),2379,a20f4e2ae6aa10c5af4a28e37191a51574ca7ec26b4a2240ff896e13af2db03e,docs/handoff/HANDOFF-2026-08-15-R5-ag2-coordination.md,
docs/awaiting-verification/handoffs/HANDOFF-2026-08-15-R6-provider-switching.md,handoff,docs,superseded,,HANDOFF — R6 Live Model and Provider Switching (2026-08-15),2554,0a7980ace3c7d08a54a4bc1212f647c4bd67ee34c48b07cef44657c49f4f25f9,docs/handoff/HANDOFF-2026-08-15-R6-provider-switching.md,
docs/awaiting-verification/handoffs/HANDOFF-2026-08-15-R7-opencode-workspace.md,handoff,docs,active,,HANDOFF — R7 Persistent OpenCode Workspace and Sandbox (2026-08-15),2285,766e62b6f445693cbc0b18cb6eed21c099f752b7d675688362c211ca991679b6,docs/handoff/HANDOFF-2026-08-15-R7-opencode-workspace.md,
docs/awaiting-verification/handoffs/HANDOFF-2026-08-15-R8-workbench.md,handoff,workbench,superseded,,HANDOFF — R8 Custom Workbench Product Surface (2026-08-15),2341,47586e7fa751695ae2b078eb790a7c3cb31281e91a22e2e0394d17705259050e,docs/handoff/HANDOFF-2026-08-15-R8-workbench.md,
docs/awaiting-verification/handoffs/HANDOFF-2026-08-15-R9-knowledge-to-case-mvp.md,handoff,consignatio|advocatio,active,,HANDOFF — R9 Knowledge to Case-Management MVP (2026-08-15),28140,a6494e67567e609cc95c4a7b84a35b2d707f1c58b39212cd3f6db466d5d9a995,docs/handoff/HANDOFF-2026-08-15-R9-knowledge-to-case-mvp.md,
docs/awaiting-verification/handoffs/HANDOFF-2026-08-16-R11-surreal-investigation-phase0.md,handoff,indagatio,active,,HANDOFF — R11 Surreal Investigation Phase 0 (2026-08-16),3308,b654c585e35511135e61405c479221d501a17a01c5c5471e009040c029a78563,docs/handoff/HANDOFF-2026-08-16-R11-surreal-investigation-phase0.md,
docs/awaiting-verification/handoffs/HANDOFF-2026-08-16-R12-surreal-investigation-owner-rulings.md,handoff,indagatio,active,,HANDOFF — R12 Surreal Investigation Owner Rulings (2026-08-16),3014,f50c4053f9d04d95a6411efb234a2d8d305ce543ecd72facc501c743748fd217,docs/handoff/HANDOFF-2026-08-16-R12-surreal-investigation-owner-rulings.md,
docs/awaiting-verification/handoffs/HANDOFF-2026-08-16-R13-phase1-surreal-t0-reboot-checkpoint.md,handoff,indagatio,active,,HANDOFF — R13 Phase-1 Surreal T0 Reboot Checkpoint (2026-08-16),6156,56a45cbd1983740c4e8e1eb75d30b555bd95c57a84a67f599456e0a37956ab21,docs/handoff/HANDOFF-2026-08-16-R13-phase1-surreal-t0-reboot-checkpoint.md,
docs/awaiting-verification/handoffs/HANDOFF-2026-08-17-R14-phase1-surreal-live-core-pass.md,handoff,indagatio,superseded,,HANDOFF — R14 Phase-1 Surreal Live Core Pass (2026-08-17),5502,ac5d94bcc395258d94b96d9893ab0c2e491a21e2e8fb91b596144100137a650a,docs/handoff/HANDOFF-2026-08-17-R14-phase1-surreal-live-core-pass.md,
docs/awaiting-verification/handoffs/SESSION-HANDOFF-2026-07-13.md,handoff,docs,superseded,,SESSION HANDOFF — 2026-07-13 (chat: Opus 4.8),9109,f3421f920f73c62a231373921801e83c489e276693604d1e3a7fa7afe29af436,docs/handoff/SESSION-HANDOFF-2026-07-13.md,
docs/awaiting-verification/inventories/Horizon Platform Audit — R0–R12 Baseline.md,review,indagatio,superseded,,Horizon Platform (mcp-platform-agno-mvp) — Structured Audit,17567,4bb3008bcf3f48df7648484ae0471db335d14151aec6a1e61d70ce05d3cd6cee,docs/review/Horizon Platform Audit — R0–R12 Baseline.md,
docs/awaiting-verification/inventories/INVENTORY-2026-08-09.md,review,docs,superseded,,Master Action Inventory — 2026-08-09,10640,7787d943b322531b43a31b4396b6ac754447e63d06122ec76e484a348f6eab1c,docs/review/INVENTORY-2026-08-09.md,
docs/awaiting-verification/inventories/INVENTORY-BASELINE-2026-08-14.md,review,indagatio,active,,Live Inventory Baseline — 2026-08-14 (Wave 0),6471,7f6dd48ca682e9a456f980c25e8f08389e5f84c42220cb85076b89b71bb98435,docs/review/INVENTORY-BASELINE-2026-08-14.md,
docs/awaiting-verification/opencode-briefs-2026-08-29/01-fix-0048-uiw-integrity.md,handoff,proffer|infra,active,,01-fix-0048-uiw-integrity.md,3089,c9902d222897e9dbba491893321a9788440d5e000fe0c79fe26c24a8bcc8b482,docs/handoff/01-fix-0048-uiw-integrity.md,
docs/awaiting-verification/opencode-briefs-2026-08-29/02-sbv-attachment-sink.md,handoff,intake,active,,02-sbv-attachment-sink.md,2572,ab1cfa0ef548e8ac2742b38757e3d8037a65954a70c6f11c72df600c18884f48,docs/handoff/02-sbv-attachment-sink.md,
docs/awaiting-verification/opencode-briefs-2026-08-29/03-uiw-native-preview-api.md,handoff,proffer|workbench,active,,03-uiw-native-preview-api.md,2991,a4d6dc01ee09e199a8a300767226d01b60e4c4bc5f5e419a408160166fe67aa6,docs/handoff/03-uiw-native-preview-api.md,
docs/awaiting-verification/plans/ARCHITECTURE-BLUEPRINT-2026-08-15.md,blueprint,proffer|infra,superseded,,"Architecture Blueprint — Polyglot, Framework-Neutral Platform",4574,a9da783ec55ce9c67c039fb21c2d420db9b5c413f50b040acb604bfb246ed68d,docs/blueprint/ARCHITECTURE-BLUEPRINT-2026-08-15.md,
docs/awaiting-verification/plans/CONTRACTS-2026-08-16-surreal-investigation-phase0.md,blueprint,indagatio,active,,"Phase-0 Contracts — Surreal Investigation, Projection, and Walk Memory",22058,c415de6a9cc81a9d797231bfdbd0ea54412111f9ea819927e0ef65e0a739af64,docs/blueprint/CONTRACTS-2026-08-16-surreal-investigation-phase0.md,
docs/awaiting-verification/plans/GOALS-2026-08-15-surreal-investigation-memory.md,blueprint,indagatio,active,,"Goals — Curated Surreal Analysis, Walk Memory, and Investigation",8077,717630d3c2b23bfe6decd45f12634096bdce942755a1dc545ee6aadef70ba1e6,docs/blueprint/GOALS-2026-08-15-surreal-investigation-memory.md,
docs/awaiting-verification/plans/MIGRATION-DIAGRAMS-2026-08-15.md,blueprint,docs,superseded,,Development and Migration Diagrams,4082,9140d533260e96232f3cd0cf45dd3f143063b6466b0e621b58aa8cdd5a231027,docs/blueprint/MIGRATION-DIAGRAMS-2026-08-15.md,
docs/awaiting-verification/plans/OPEN-TASKS-2026-07-27.md,blueprint,docs,superseded,,Open tasks — consolidated 2026-07-27,4405,189309c2a5940c292241423080dd06f5d3e95f08f6c4b3f0b781f0ddc6d78b78,docs/blueprint/OPEN-TASKS-2026-07-27.md,
docs/awaiting-verification/plans/PENDING-OWNER-DECISIONS-MATTER-MVP-2026-08-15.md,blueprint,consignatio,active,,Pending Owner Decisions — Matter MVP (2026-08-15),6723,f319f97e0b518520b80433a1c358827e579bf4add96842695ad25cc8db98a953,docs/blueprint/PENDING-OWNER-DECISIONS-MATTER-MVP-2026-08-15.md,
docs/awaiting-verification/plans/PENDING-OWNER-DECISIONS-SURREAL-INVESTIGATION-2026-08-16.md,blueprint,indagatio,active,,Owner Decisions — Surreal Investigation Phase 0,8156,4b54bbbe781d17e0ef948632dd5eb4389449937f0c2489d862c5ff94c9ae7c60,docs/blueprint/PENDING-OWNER-DECISIONS-SURREAL-INVESTIGATION-2026-08-16.md,
docs/awaiting-verification/plans/PHASE0-PLANTED-FUTURE-FACT-THREAT-TESTS-2026-08-16.md,blueprint,indagatio,active,,Phase 0 — Planted Future-Fact Horizon-Leak Tests,9092,7ec821d82695563338ff0850138c3188b69df7b2b6d15a4d9b9bc02620b7283c,docs/blueprint/PHASE0-PLANTED-FUTURE-FACT-THREAT-TESTS-2026-08-16.md,
docs/awaiting-verification/plans/PHASE1-DISPOSABLE-SURREAL-D2-PHYSICAL-PROPOSAL-2026-08-16.md,blueprint,indagatio,active,,Phase 1 — Disposable Surreal D2 Physical Proposal,34538,add39d1404a803b595b42df46717058fdfef61e530c9b80a2b9abfb1aac4f58e,docs/blueprint/PHASE1-DISPOSABLE-SURREAL-D2-PHYSICAL-PROPOSAL-2026-08-16.md,
docs/awaiting-verification/plans/PHASE1-DISPOSABLE-SURREAL-D3-D4-AUTHORIZATION-PREFLIGHT-2026-08-16.md,blueprint,indagatio,active,,Phase 1 — Disposable Surreal D3/D4 Authorization and Preflight,3648,027201db8c4ec17d170a0ab9674478f4bc2baa121cbf1966f126b1ac824e9e28,docs/blueprint/PHASE1-DISPOSABLE-SURREAL-D3-D4-AUTHORIZATION-PREFLIGHT-2026-08-16.md,
docs/awaiting-verification/plans/PHASE1-DISPOSABLE-SURREAL-SLICE-DESIGN-2026-08-16.md,blueprint,indagatio,active,,Phase 1 — Disposable Surreal Slice Design,19232,27626dd7d3326b279a1596a0f57c5d172101a7d63559bb534f34c1c9f29fc9e3,docs/blueprint/PHASE1-DISPOSABLE-SURREAL-SLICE-DESIGN-2026-08-16.md,
docs/awaiting-verification/plans/PLAN-2026-08-09-completion-master.md,blueprint,docs,superseded,,Completion Plan — Master Index,4161,f9380e4c82a328ebf71399eeac0b7a8e0209e723efb5c9debd93ddf55fa2129e,docs/blueprint/PLAN-2026-08-09-completion-master.md,
docs/awaiting-verification/plans/PLAN-2026-08-15-platform-runtime-migration.md,blueprint,docs,superseded,,Platform Runtime Migration — Master Plan,4494,4b78ec5d95944a17ffec22fa800ad287ac65ad1639a4a815fb9a0ee86c052306,docs/blueprint/PLAN-2026-08-15-platform-runtime-migration.md,
docs/awaiting-verification/plans/PRODUCT-BLUEPRINT-2026-08-15.md,blueprint,memory,active,,Product Blueprint — Temporal Evidence and Agent Experience Platform,4042,6cc39c6114c54188b86c8343c22289708b35339c420bfe205fd790788d179a5d,docs/blueprint/PRODUCT-BLUEPRINT-2026-08-15.md,
docs/awaiting-verification/plans/RELEASE-CUSTODY-2026-08-15.md,blueprint,consignatio,active,,Release Custody — Platform Runtime + Matter MVP,4521,34371c0db9fc170ad4a10a51a17f45510418e58e2b93540f6f0fc462f5278923,docs/blueprint/RELEASE-CUSTODY-2026-08-15.md,
docs/awaiting-verification/plans/SURREAL-INVESTIGATION-BLUEPRINT-2026-08-15.md,blueprint,indagatio,active,,"Blueprint — Surreal Analytical Surface, Investigation, and Temporal Memory",13226,ba82952889559be34ae2c09c04058e7e659d487c571451b09f23c14409ec2821,docs/blueprint/SURREAL-INVESTIGATION-BLUEPRINT-2026-08-15.md,
docs/awaiting-verification/plans/TASK-DISTRIBUTION-2026-08-15.md,blueprint,docs,superseded,,Task Distribution and Context Boundaries,3016,909186ea3b9551d4ff870e69ec9d2b59984e99cdc9785abee747b0b72c4c955c,docs/blueprint/TASK-DISTRIBUTION-2026-08-15.md,
docs/awaiting-verification/plans/apply-0036-set-role-patch.md,blueprint,docs,superseded,,Required root-lane patch: `scripts/apply_0036_live.py` must run under `SET LOCAL ROLE context_owner`,5537,d9e3a5f712f2b8b324de9463a14e0e0bb3658fc318a7b780ac45080b0bd94da5,docs/blueprint/apply-0036-set-role-patch.md,
docs/awaiting-verification/repo-rereview-validation-and-dispatch-2026-09-01.md,review,docs,active,,Repo Re-Review Validation — Claim Verdicts + Corrected Dispatch Plan,19681,91abe2d0a46271ee25fc59f13e1c7690571959161116002c2a989e777befefd4,docs/review/repo-rereview-validation-and-dispatch-2026-09-01.md,
docs/awaiting-verification/summaries/COMPACT-SUMMARY-2026-08-01.md,blueprint,docs,superseded,,Compact summaries — 2026-08-01,54485,2e0ff30534e531f55d939aed2a5f742dd572a1caeccc902e8c1a12f89d38c7e6,docs/blueprint/COMPACT-SUMMARY-2026-08-01.md,
docs/awaiting-verification/summaries/COMPACT-SUMMARY-2026-08-02.md,blueprint,docs,superseded,,Compact summaries — 2026-08-02,192333,abc7a89871c27ad8be7e304beb8af32ada2834cacb4023e0200243fa370f9526,docs/blueprint/COMPACT-SUMMARY-2026-08-02.md,
